time,open,high,low,close,Buy Signal,Sell Signal,SMA,Buy Signal,Sell Signal,SMA,Buy Signal,Sell Signal,SMA,Buy Signal,Sell Signal,SMA
1724996100,0.0000076557,0.0000076672,0.0000076535,0.0000076671,0,0,0.000007664339999999998,0,0,0.000007664339999999998,0,0,0.000007664339999999998,0,0,0.000007664339999999998
1724996160,0.0000076671,0.0000076755,0.0000076622,0.0000076722,0,0,0.000007663951999999998,0,0,0.000007663951999999998,0,0,0.000007663951999999998,0,0,0.000007663951999999998
1724996220,0.0000076722,0.0000076765,0.0000076658,0.0000076664,0,0,0.000007663443999999997,0,1,0.000007663443999999997,0,1,0.000007663443999999997,0,1,0.000007663443999999997
1724996280,0.0000076664,0.0000076824,0.0000076664,0.00000768,0,0,0.000007663193999999998,0,0,0.000007663193999999998,0,0,0.000007663193999999998,0,0,0.000007663193999999998
1724996340,0.00000768,0.00000768,0.000007672,0.0000076733,0,0,0.000007662653999999998,0,0,0.000007662653999999998,0,0,0.000007662653999999998,0,0,0.000007662653999999998
1724996400,0.0000076733,0.000007683,0.0000076709,0.000007678,0,0,0.000007662127999999997,0,0,0.000007662127999999997,0,0,0.000007662127999999997,0,0,0.000007662127999999997
1724996460,0.000007678,0.0000076795,0.0000076713,0.0000076795,0,0,0.000007661635999999998,0,0,0.000007661635999999998,0,0,0.000007661635999999998,0,0,0.000007661635999999998
1724996520,0.0000076795,0.0000076795,0.0000076638,0.0000076663,0,0,0.000007660931999999997,0,0,0.000007660931999999997,0,0,0.000007660931999999997,0,0,0.000007660931999999997
1724996580,0.0000076663,0.0000076663,0.000007656,0.0000076634,0,0,0.000007660159999999997,0,0,0.000007660159999999997,0,0,0.000007660159999999997,0,0,0.000007660159999999997
1724996640,0.0000076634,0.0000076769,0.0000076634,0.0000076673,0,0,0.000007659483999999998,0,0,0.000007659483999999998,0,0,0.000007659483999999998,0,0,0.000007659483999999998
1724996700,0.0000076673,0.0000076673,0.0000076586,0.0000076586,0,0,0.000007658589999999997,0,0,0.000007658589999999997,0,0,0.000007658589999999997,0,0,0.000007658589999999997
1724996760,0.0000076586,0.0000076617,0.0000076542,0.0000076545,0,0,0.000007657689999999999,0,0,0.000007657689999999999,0,0,0.000007657689999999999,0,0,0.000007657689999999999
1724996820,0.0000076545,0.0000076753,0.0000076545,0.0000076743,0,0,0.000007657289999999998,0,0,0.000007657289999999998,0,0,0.000007657289999999998,0,0,0.000007657289999999998
1724996880,0.0000076743,0.0000076833,0.0000076743,0.0000076833,0,0,0.000007657091999999998,0,0,0.000007657091999999998,0,0,0.000007657091999999998,0,0,0.000007657091999999998
1724996940,0.0000076833,0.0000076833,0.0000076754,0.0000076778,0,0,0.000007656867999999999,0,0,0.000007656867999999999,0,0,0.000007656867999999999,0,0,0.000007656867999999999
1724997000,0.0000076778,0.0000076887,0.0000076778,0.0000076874,0,0,0.000007656987999999999,0,0,0.000007656987999999999,0,0,0.000007656987999999999,0,0,0.000007656987999999999
1724997060,0.0000076874,0.0000076874,0.0000076816,0.0000076858,0,0,0.000007657031999999997,0,0,0.000007657031999999997,0,0,0.000007657031999999997,0,0,0.000007657031999999997
1724997120,0.0000076858,0.0000076927,0.0000076858,0.000007689,0,0,0.000007657143999999997,0,0,0.000007657143999999997,0,0,0.000007657143999999997,0,0,0.000007657143999999997
1724997180,0.000007689,0.0000076897,0.0000076815,0.0000076845,0,0,0.000007657211999999998,0,0,0.000007657211999999998,0,0,0.000007657211999999998,0,0,0.000007657211999999998
1724997240,0.0000076845,0.0000076896,0.0000076826,0.0000076826,0,0,0.000007657211999999998,0,0,0.000007657211999999998,0,0,0.000007657211999999998,0,0,0.000007657211999999998
1724997300,0.0000076826,0.0000076826,0.0000076578,0.0000076588,0,0,0.000007656975999999997,0,0,0.000007656975999999997,0,0,0.000007656975999999997,0,0,0.000007656975999999997
1724997360,0.0000076588,0.0000076735,0.0000076588,0.0000076688,0,0,0.000007656907999999996,0,0,0.000007656907999999996,0,0,0.000007656907999999996,0,0,0.000007656907999999996
1724997420,0.0000076688,0.0000076784,0.0000076666,0.0000076784,0,0,0.000007657065999999999,0,0,0.000007657065999999999,0,0,0.000007657065999999999,0,0,0.000007657065999999999
1724997480,0.0000076784,0.0000076784,0.0000076416,0.0000076501,0,0,0.000007656667999999998,0,0,0.000007656667999999998,0,0,0.000007656667999999998,0,0,0.000007656667999999998
1724997540,0.0000076501,0.0000076501,0.0000076441,0.0000076485,0,0,0.000007656477999999997,0,0,0.000007656477999999997,0,0,0.000007656477999999997,0,0,0.000007656477999999997
1724997600,0.0000076485,0.0000076513,0.0000076339,0.0000076432,0,0,0.000007656153999999997,0,0,0.000007656153999999997,0,0,0.000007656153999999997,0,0,0.000007656153999999997
1724997660,0.0000076432,0.0000076432,0.0000076362,0.0000076422,0,0,0.000007655939999999998,0,0,0.000007655939999999998,0,0,0.000007655939999999998,0,0,0.000007655939999999998
1724997720,0.0000076422,0.0000076436,0.0000076363,0.000007639,0,0,0.000007655741999999997,0,0,0.000007655741999999997,0,0,0.000007655741999999997,0,0,0.000007655741999999997
1724997780,0.000007639,0.000007639,0.0000076212,0.0000076222,0,0,0.000007655411999999996,0,0,0.000007655411999999996,0,0,0.000007655411999999996,0,0,0.000007655411999999996
1724997840,0.0000076222,0.0000076382,0.0000076208,0.0000076305,1,0,0.000007655191999999996,1,0,0.000007655191999999996,1,0,0.000007655191999999996,1,0,0.000007655191999999996
1724997900,0.0000076305,0.0000076476,0.0000076274,0.0000076465,0,0,0.000007655381999999995,0,0,0.000007655381999999995,0,0,0.000007655381999999995,0,0,0.000007655381999999995
1724997960,0.0000076465,0.0000076652,0.0000076444,0.0000076652,0,0,0.000007656431999999998,0,0,0.000007656431999999998,0,0,0.000007656431999999998,0,0,0.000007656431999999998
1724998020,0.0000076652,0.0000076758,0.0000076583,0.0000076758,0,0,0.000007657323999999998,0,0,0.000007657323999999998,0,0,0.000007657323999999998,0,0,0.000007657323999999998
1724998080,0.0000076758,0.0000076818,0.000007675,0.0000076767,0,0,0.000007658009999999998,0,0,0.000007658009999999998,0,0,0.000007658009999999998,0,0,0.000007658009999999998
1724998140,0.0000076767,0.0000076969,0.0000076704,0.0000076709,0,0,0.000007658681999999997,0,0,0.000007658681999999997,0,0,0.000007658681999999997,0,0,0.000007658681999999997
1724998200,0.0000076709,0.0000076861,0.0000076709,0.0000076829,0,0,0.000007659245999999997,0,0,0.000007659245999999997,0,0,0.000007659245999999997,0,0,0.000007659245999999997
1724998260,0.0000076829,0.0000076829,0.000007677,0.0000076786,0,0,0.000007659981999999997,0,0,0.000007659981999999997,0,0,0.000007659981999999997,0,0,0.000007659981999999997
1724998320,0.0000076786,0.0000076852,0.0000076777,0.0000076777,0,0,0.000007660753999999997,0,0,0.000007660753999999997,0,0,0.000007660753999999997,0,0,0.000007660753999999997
1724998380,0.0000076777,0.0000076869,0.0000076765,0.0000076869,0,0,0.000007661807999999997,0,0,0.000007661807999999997,0,0,0.000007661807999999997,0,0,0.000007661807999999997
1724998440,0.0000076869,0.0000076879,0.0000076783,0.0000076783,0,0,0.000007662655999999998,0,0,0.000007662655999999998,0,0,0.000007662655999999998,0,0,0.000007662655999999998
1724998500,0.0000076783,0.0000076809,0.0000076696,0.0000076721,0,0,0.000007663007999999998,0,0,0.000007663007999999998,0,0,0.000007663007999999998,0,0,0.000007663007999999998
1724998560,0.0000076721,0.0000076762,0.0000076669,0.0000076761,0,0,0.000007663731999999997,0,0,0.000007663731999999997,0,0,0.000007663731999999997,0,0,0.000007663731999999997
1724998620,0.0000076761,0.0000076761,0.0000076685,0.0000076699,0,0,0.000007664519999999997,0,0,0.000007664519999999997,0,0,0.000007664519999999997,0,0,0.000007664519999999997
1724998680,0.0000076699,0.0000076699,0.000007659,0.0000076641,0,0,0.000007665165999999996,0,0,0.000007665165999999996,0,0,0.000007665165999999996,0,0,0.000007665165999999996
1724998740,0.0000076641,0.0000076641,0.0000076563,0.0000076566,0,0,0.000007665677999999997,0,0,0.000007665677999999997,0,0,0.000007665677999999997,0,0,0.000007665677999999997
1724998800,0.0000076566,0.0000076724,0.0000076566,0.0000076683,0,0,0.000007666385999999997,0,0,0.000007666385999999997,0,0,0.000007666385999999997,0,0,0.000007666385999999997
1724998860,0.0000076683,0.0000076683,0.0000076586,0.0000076599,0,0,0.000007666695999999996,0,0,0.000007666695999999996,0,0,0.000007666695999999996,0,0,0.000007666695999999996
1724998920,0.0000076599,0.0000076711,0.0000076599,0.0000076644,0,0,0.000007667029999999997,0,0,0.000007667029999999997,0,0,0.000007667029999999997,0,0,0.000007667029999999997
1724998980,0.0000076644,0.0000076646,0.000007658,0.0000076606,0,0,0.000007667203999999996,0,0,0.000007667203999999996,0,0,0.000007667203999999996,0,0,0.000007667203999999996
1724999040,0.0000076606,0.0000076642,0.0000076595,0.0000076602,0,0,0.000007667293999999997,0,0,0.000007667293999999997,0,0,0.000007667293999999997,0,0,0.000007667293999999997
1724999100,0.0000076602,0.0000076775,0.0000076602,0.0000076775,0,0,0.000007667501999999998,0,0,0.000007667501999999998,0,0,0.000007667501999999998,0,0,0.000007667501999999998
1724999160,0.0000076775,0.0000076775,0.000007669,0.0000076714,0,0,0.000007667485999999997,0,0,0.000007667485999999997,0,0,0.000007667485999999997,0,0,0.000007667485999999997
1724999220,0.0000076714,0.0000076732,0.0000076656,0.0000076656,0,0,0.000007667469999999997,0,0,0.000007667469999999997,0,0,0.000007667469999999997,0,0,0.000007667469999999997
1724999280,0.0000076656,0.0000076741,0.0000076656,0.0000076661,0,0,0.000007667191999999998,0,0,0.000007667191999999998,0,0,0.000007667191999999998,0,0,0.000007667191999999998
1724999340,0.0000076661,0.0000076698,0.0000076618,0.0000076698,0,0,0.000007667121999999998,0,0,0.000007667121999999998,0,0,0.000007667121999999998,0,0,0.000007667121999999998
1724999400,0.0000076698,0.000007671,0.0000076556,0.0000076599,0,0,0.000007666759999999996,0,0,0.000007666759999999996,0,0,0.000007666759999999996,0,0,0.000007666759999999996
1724999460,0.0000076599,0.0000076793,0.000007659,0.0000076774,0,0,0.000007666717999999996,0,0,0.000007666717999999996,0,0,0.000007666717999999996,0,0,0.000007666717999999996
1724999520,0.0000076774,0.0000076946,0.0000076774,0.0000076909,0,0,0.000007667209999999996,0,0,0.000007667209999999996,0,0,0.000007667209999999996,0,0,0.000007667209999999996
1724999580,0.0000076909,0.0000076929,0.0000076833,0.0000076842,0,0,0.000007667625999999997,0,0,0.000007667625999999997,0,0,0.000007667625999999997,0,0,0.000007667625999999997
1724999640,0.0000076842,0.0000076911,0.0000076842,0.0000076885,0,0,0.000007668049999999997,0,0,0.000007668049999999997,0,0,0.000007668049999999997,0,0,0.000007668049999999997
1724999700,0.0000076885,0.0000076888,0.0000076832,0.0000076872,0,0,0.000007668621999999997,0,0,0.000007668621999999997,0,0,0.000007668621999999997,0,0,0.000007668621999999997
1724999760,0.0000076872,0.0000076891,0.000007683,0.000007683,0,0,0.000007669191999999996,0,0,0.000007669191999999996,0,0,0.000007669191999999996,0,0,0.000007669191999999996
1724999820,0.000007683,0.0000076929,0.0000076827,0.000007692,0,0,0.000007669545999999996,0,0,0.000007669545999999996,0,0,0.000007669545999999996,0,0,0.000007669545999999996
1724999880,0.000007692,0.000007692,0.0000076804,0.0000076835,0,0,0.000007669549999999997,0,0,0.000007669549999999997,0,0,0.000007669549999999997,0,0,0.000007669549999999997
1724999940,0.0000076835,0.000007694,0.0000076824,0.000007694,0,0,0.000007669873999999996,0,0,0.000007669873999999996,0,0,0.000007669873999999996,0,0,0.000007669873999999996
1725000000,0.000007694,0.0000076967,0.0000076899,0.0000076899,0,0,0.000007669923999999996,0,0,0.000007669923999999996,0,0,0.000007669923999999996,0,0,0.000007669923999999996
1725000060,0.0000076899,0.0000076942,0.0000076893,0.0000076942,0,0,0.000007670091999999996,0,0,0.000007670091999999996,0,0,0.000007670091999999996,0,0,0.000007670091999999996
1725000120,0.0000076942,0.0000077147,0.0000076942,0.0000077082,0,0,0.000007670475999999995,0,0,0.000007670475999999995,0,0,0.000007670475999999995,0,0,0.000007670475999999995
1725000180,0.0000077082,0.0000077347,0.0000077082,0.0000077296,0,0,0.000007671377999999996,0,0,0.000007671377999999996,0,0,0.000007671377999999996,0,0,0.000007671377999999996
1725000240,0.0000077296,0.0000077296,0.0000077179,0.0000077183,0,0,0.000007672091999999995,0,0,0.000007672091999999995,0,0,0.000007672091999999995,0,0,0.000007672091999999995
1725000300,0.0000077183,0.0000077306,0.0000077088,0.0000077088,0,0,0.000007673091999999996,0,0,0.000007673091999999996,0,0,0.000007673091999999996,0,0,0.000007673091999999996
1725000360,0.0000077088,0.0000077117,0.000007703,0.0000077037,0,0,0.000007673789999999995,0,0,0.000007673789999999995,0,0,0.000007673789999999995,0,0,0.000007673789999999995
1725000420,0.0000077037,0.0000077106,0.0000076992,0.0000077051,0,0,0.000007674323999999994,0,0,0.000007674323999999994,0,0,0.000007674323999999994,0,0,0.000007674323999999994
1725000480,0.0000077051,0.0000077112,0.0000076981,0.0000077112,0,0,0.000007675545999999994,0,0,0.000007675545999999994,0,0,0.000007675545999999994,0,0,0.000007675545999999994
1725000540,0.0000077112,0.0000077112,0.0000077041,0.0000077041,0,0,0.000007676657999999994,0,0,0.000007676657999999994,0,0,0.000007676657999999994,0,0,0.000007676657999999994
1725000600,0.0000077041,0.0000077097,0.0000077037,0.0000077037,0,0,0.000007677867999999994,0,0,0.000007677867999999994,0,0,0.000007677867999999994,0,0,0.000007677867999999994
1725000660,0.0000077037,0.0000077056,0.0000077014,0.0000077056,0,0,0.000007679135999999992,0,0,0.000007679135999999992,0,0,0.000007679135999999992,0,0,0.000007679135999999992
1725000720,0.0000077056,0.0000077267,0.0000077056,0.0000077229,0,0,0.000007680813999999993,0,0,0.000007680813999999993,0,0,0.000007680813999999993,0,0,0.000007680813999999993
1725000780,0.0000077229,0.0000077287,0.0000077207,0.0000077207,0,0,0.000007682783999999991,0,0,0.000007682783999999991,0,0,0.000007682783999999991,0,0,0.000007682783999999991
1725000840,0.0000077207,0.0000077235,0.0000077182,0.0000077213,0,0,0.000007684599999999992,0,0,0.000007684599999999992,0,0,0.000007684599999999992,0,0,0.000007684599999999992
1725000900,0.0000077213,0.0000077395,0.0000077173,0.0000077391,0,0,0.000007686451999999992,0,0,0.000007686451999999992,0,0,0.000007686451999999992,0,0,0.000007686451999999992
1725000960,0.0000077391,0.0000077492,0.0000077355,0.0000077421,0,0,0.00000768798999999999,0,0,0.00000768798999999999,0,0,0.00000768798999999999,0,0,0.00000768798999999999
1725001020,0.0000077421,0.0000077584,0.0000077421,0.0000077498,0,0,0.000007689469999999991,0,0,0.000007689469999999991,0,0,0.000007689469999999991,0,0,0.000007689469999999991
1725001080,0.0000077498,0.0000077576,0.0000077406,0.0000077547,0,0,0.000007691029999999992,0,0,0.000007691029999999992,0,0,0.000007691029999999992,0,0,0.000007691029999999992
1725001140,0.0000077547,0.0000077547,0.0000077393,0.0000077401,0,0,0.000007692413999999993,0,0,0.000007692413999999993,0,0,0.000007692413999999993,0,0,0.000007692413999999993
1725001200,0.0000077401,0.000007752,0.0000077394,0.0000077489,0,0,0.000007693733999999992,0,0,0.000007693733999999992,0,0,0.000007693733999999992,0,0,0.000007693733999999992
1725001260,0.0000077489,0.0000077489,0.0000077165,0.0000077276,0,0,0.000007694713999999991,0,0,0.000007694713999999991,0,0,0.000007694713999999991,0,0,0.000007694713999999991
1725001320,0.0000077276,0.0000077323,0.0000077217,0.0000077253,0,0,0.000007695665999999992,0,0,0.000007695665999999992,0,0,0.000007695665999999992,0,0,0.000007695665999999992
1725001380,0.0000077253,0.0000077253,0.0000077156,0.0000077156,0,0,0.000007696239999999992,0,0,0.000007696239999999992,0,0,0.000007696239999999992,0,0,0.000007696239999999992
1725001440,0.0000077156,0.0000077208,0.0000077133,0.0000077136,0,0,0.000007696945999999991,0,0,0.000007696945999999991,0,0,0.000007696945999999991,0,0,0.000007696945999999991
1725001500,0.0000077136,0.0000077304,0.0000077133,0.0000077304,0,0,0.000007698111999999991,0,0,0.000007698111999999991,0,0,0.000007698111999999991,0,0,0.000007698111999999991
1725001560,0.0000077304,0.0000077304,0.000007713,0.0000077166,0,0,0.000007698921999999992,0,0,0.000007698921999999992,0,0,0.000007698921999999992,0,0,0.000007698921999999992
1725001620,0.0000077166,0.0000077172,0.0000077112,0.0000077172,0,0,0.000007699867999999991,0,0,0.000007699867999999991,0,0,0.000007699867999999991,0,0,0.000007699867999999991
1725001680,0.0000077172,0.0000077211,0.0000077106,0.000007715,0,0,0.000007700885999999991,0,0,0.000007700885999999991,0,0,0.000007700885999999991,0,0,0.000007700885999999991
1725001740,0.000007715,0.0000077258,0.0000077149,0.0000077258,0,0,0.000007702269999999992,0,0,0.000007702269999999992,0,0,0.000007702269999999992,0,0,0.000007702269999999992
1725001800,0.0000077258,0.0000077305,0.0000077253,0.000007729,0,0,0.000007703483999999991,0,0,0.000007703483999999991,0,0,0.000007703483999999991,0,0,0.000007703483999999991
1725001860,0.000007729,0.0000077389,0.0000077284,0.0000077367,0,0,0.000007705019999999991,0,0,0.000007705019999999991,0,0,0.000007705019999999991,0,0,0.000007705019999999991
1725001920,0.0000077367,0.0000077439,0.0000077354,0.0000077376,0,0,0.000007706483999999993,0,0,0.000007706483999999993,0,0,0.000007706483999999993,0,0,0.000007706483999999993
1725001980,0.0000077376,0.0000077422,0.0000077361,0.0000077396,0,0,0.000007708063999999993,0,0,0.000007708063999999993,0,0,0.000007708063999999993,0,0,0.000007708063999999993
1725002040,0.0000077396,0.0000077469,0.0000077396,0.0000077468,0,0,0.000007709795999999993,0,0,0.000007709795999999993,0,0,0.000007709795999999993,0,0,0.000007709795999999993
1725002100,0.0000077468,0.0000077472,0.0000077355,0.0000077385,0,0,0.000007711015999999993,0,1,0.000007711015999999993,0,1,0.000007711015999999993,0,1,0.000007711015999999993
1725002160,0.0000077385,0.0000077433,0.0000077327,0.0000077351,0,0,0.000007712289999999993,0,0,0.000007712289999999993,0,0,0.000007712289999999993,0,0,0.000007712289999999993
1725002220,0.0000077351,0.000007786,0.0000077351,0.000007786,0,0,0.000007714697999999992,0,0,0.000007714697999999992,0,0,0.000007714697999999992,0,0,0.000007714697999999992
1725002280,0.000007786,0.000007786,0.0000077738,0.0000077748,0,0,0.000007716871999999992,0,0,0.000007716871999999992,0,0,0.000007716871999999992,0,0,0.000007716871999999992
1725002340,0.0000077748,0.0000077799,0.0000077671,0.0000077736,0,0,0.000007718947999999993,0,0,0.000007718947999999993,0,0,0.000007718947999999993,0,0,0.000007718947999999993
1725002400,0.0000077736,0.00000781,0.0000077736,0.0000077903,0,0,0.000007721555999999992,0,0,0.000007721555999999992,0,0,0.000007721555999999992,0,0,0.000007721555999999992
1725002460,0.0000077903,0.0000077904,0.0000077733,0.0000077806,0,0,0.000007723619999999991,0,0,0.000007723619999999991,0,0,0.000007723619999999991,0,0,0.000007723619999999991
1725002520,0.0000077806,0.0000077824,0.0000077712,0.0000077735,0,0,0.000007725271999999992,0,0,0.000007725271999999992,0,0,0.000007725271999999992,0,0,0.000007725271999999992
1725002580,0.0000077735,0.000007775,0.000007767,0.0000077746,0,0,0.000007727079999999991,0,0,0.000007727079999999991,0,0,0.000007727079999999991,0,0,0.000007727079999999991
1725002640,0.0000077746,0.0000077794,0.0000077739,0.0000077739,0,0,0.000007728787999999992,0,0,0.000007728787999999992,0,0,0.000007728787999999992,0,0,0.000007728787999999992
1725002700,0.0000077739,0.0000078012,0.0000077699,0.0000077998,0,0,0.000007731039999999992,0,0,0.000007731039999999992,0,0,0.000007731039999999992,0,0,0.000007731039999999992
1725002760,0.0000077998,0.000007805,0.0000077907,0.0000078013,0,0,0.000007733405999999992,0,0,0.000007733405999999992,0,0,0.000007733405999999992,0,0,0.000007733405999999992
1725002820,0.0000078013,0.0000078107,0.0000078013,0.0000078062,0,0,0.000007735689999999992,0,0,0.000007735689999999992,0,0,0.000007735689999999992,0,0,0.000007735689999999992
1725002880,0.0000078062,0.0000078094,0.0000078003,0.0000078094,0,0,0.000007738207999999992,0,0,0.000007738207999999992,0,0,0.000007738207999999992,0,0,0.000007738207999999992
1725002940,0.0000078094,0.0000078094,0.0000077977,0.0000078039,0,0,0.000007740405999999993,0,0,0.000007740405999999993,0,0,0.000007740405999999993,0,0,0.000007740405999999993
1725003000,0.0000078039,0.0000078079,0.0000077977,0.0000078079,0,0,0.000007742765999999993,0,0,0.000007742765999999993,0,0,0.000007742765999999993,0,0,0.000007742765999999993
1725003060,0.0000078079,0.0000078096,0.0000077896,0.0000077966,0,0,0.000007744813999999992,0,0,0.000007744813999999992,0,0,0.000007744813999999992,0,0,0.000007744813999999992
1725003120,0.0000077966,0.0000078096,0.0000077966,0.0000078033,0,0,0.000007746715999999992,0,0,0.000007746715999999992,0,0,0.000007746715999999992,0,0,0.000007746715999999992
1725003180,0.0000078033,0.0000078033,0.0000077828,0.0000077892,0,0,0.000007747907999999993,0,0,0.000007747907999999993,0,0,0.000007747907999999993,0,0,0.000007747907999999993
1725003240,0.0000077892,0.000007794,0.0000077861,0.0000077861,0,0,0.000007749263999999992,0,0,0.000007749263999999992,0,0,0.000007749263999999992,0,0,0.000007749263999999992
1725003300,0.0000077861,0.0000077913,0.0000077771,0.0000077775,0,0,0.000007750637999999992,0,0,0.000007750637999999992,0,0,0.000007750637999999992,0,0,0.000007750637999999992
1725003360,0.0000077775,0.0000077781,0.0000077686,0.0000077693,0,0,0.000007751949999999993,0,0,0.000007751949999999993,0,0,0.000007751949999999993,0,0,0.000007751949999999993
1725003420,0.0000077693,0.0000077723,0.0000077647,0.0000077704,0,0,0.000007753255999999992,0,0,0.000007753255999999992,0,0,0.000007753255999999992,0,0,0.000007753255999999992
1725003480,0.0000077704,0.0000077762,0.0000077684,0.0000077697,0,0,0.000007754425999999992,0,0,0.000007754425999999992,0,0,0.000007754425999999992,0,0,0.000007754425999999992
1725003540,0.0000077697,0.0000077742,0.0000077693,0.0000077717,0,0,0.000007755777999999993,0,0,0.000007755777999999993,0,0,0.000007755777999999993,0,0,0.000007755777999999993
1725003600,0.0000077717,0.000007772,0.0000077671,0.0000077671,0,0,0.000007757045999999993,0,0,0.000007757045999999993,0,0,0.000007757045999999993,0,0,0.000007757045999999993
1725003660,0.0000077671,0.0000077707,0.000007767,0.0000077673,0,0,0.000007758279999999992,0,0,0.000007758279999999992,0,0,0.000007758279999999992,0,0,0.000007758279999999992
1725003720,0.0000077673,0.0000077724,0.0000077622,0.000007766,0,0,0.000007759141999999993,0,0,0.000007759141999999993,0,0,0.000007759141999999993,0,0,0.000007759141999999993
1725003780,0.000007766,0.000007766,0.0000077506,0.0000077588,0,0,0.000007759903999999993,0,0,0.000007759903999999993,0,0,0.000007759903999999993,0,0,0.000007759903999999993
1725003840,0.0000077588,0.0000077669,0.0000077588,0.0000077631,0,0,0.000007760739999999993,0,0,0.000007760739999999993,0,0,0.000007760739999999993,0,0,0.000007760739999999993
1725003900,0.0000077631,0.0000077721,0.0000077625,0.0000077625,0,0,0.000007761207999999991,0,0,0.000007761207999999991,0,0,0.000007761207999999991,0,0,0.000007761207999999991
1725003960,0.0000077625,0.0000077726,0.0000077625,0.0000077701,0,0,0.000007761767999999991,0,0,0.000007761767999999991,0,0,0.000007761767999999991,0,0,0.000007761767999999991
1725004020,0.0000077701,0.000007777,0.0000077579,0.0000077579,0,1,0.000007761929999999991,0,1,0.000007761929999999991,0,1,0.000007761929999999991,0,1,0.000007761929999999991
1725004080,0.0000077579,0.0000077644,0.0000077513,0.0000077549,0,0,0.000007761933999999992,0,0,0.000007761933999999992,0,0,0.000007761933999999992,0,0,0.000007761933999999992
1725004140,0.0000077549,0.000007755,0.0000077513,0.0000077549,0,0,0.000007762229999999994,0,0,0.000007762229999999994,0,0,0.000007762229999999994,0,0,0.000007762229999999994
1725004200,0.0000077549,0.0000077549,0.0000077311,0.0000077367,0,0,0.000007761985999999993,0,0,0.000007761985999999993,0,0,0.000007761985999999993,0,0,0.000007761985999999993
1725004260,0.0000077367,0.0000077367,0.0000077095,0.0000077289,0,0,0.000007762011999999992,0,0,0.000007762011999999992,0,0,0.000007762011999999992,0,0,0.000007762011999999992
1725004320,0.0000077289,0.0000077369,0.0000077267,0.0000077314,0,0,0.000007762133999999993,0,0,0.000007762133999999993,0,0,0.000007762133999999993,0,0,0.000007762133999999993
1725004380,0.0000077314,0.0000077324,0.0000077136,0.0000077197,0,0,0.000007762215999999992,0,0,0.000007762215999999992,0,0,0.000007762215999999992,0,0,0.000007762215999999992
1725004440,0.0000077197,0.0000077245,0.0000077156,0.0000077175,0,0,0.000007762293999999994,0,0,0.000007762293999999994,0,0,0.000007762293999999994,0,0,0.000007762293999999994
1725004500,0.0000077175,0.0000077258,0.0000077154,0.0000077155,0,0,0.000007761995999999992,0,0,0.000007761995999999992,0,0,0.000007761995999999992,0,0,0.000007761995999999992
1725004560,0.0000077155,0.000007728,0.0000077139,0.000007728,0,0,0.000007762223999999992,0,0,0.000007762223999999992,0,0,0.000007762223999999992,0,0,0.000007762223999999992
1725004620,0.000007728,0.0000077339,0.0000077258,0.0000077316,0,0,0.000007762511999999992,0,0,0.000007762511999999992,0,0,0.000007762511999999992,0,0,0.000007762511999999992
1725004680,0.0000077316,0.0000077359,0.0000077316,0.0000077327,0,0,0.000007762865999999993,0,0,0.000007762865999999993,0,0,0.000007762865999999993,0,0,0.000007762865999999993
1725004740,0.0000077327,0.0000077327,0.0000077203,0.0000077224,0,0,0.000007762797999999992,0,0,0.000007762797999999992,0,0,0.000007762797999999992,0,0,0.000007762797999999992
1725004800,0.0000077224,0.00000773,0.0000077173,0.00000773,0,0,0.000007762817999999992,0,0,0.000007762817999999992,0,0,0.000007762817999999992,0,0,0.000007762817999999992
1725004860,0.00000773,0.0000077357,0.0000077287,0.0000077318,0,0,0.000007762719999999992,0,0,0.000007762719999999992,0,0,0.000007762719999999992,0,0,0.000007762719999999992
1725004920,0.0000077318,0.0000077418,0.0000077276,0.0000077357,0,0,0.000007762681999999993,0,0,0.000007762681999999993,0,0,0.000007762681999999993,0,0,0.000007762681999999993
1725004980,0.0000077357,0.0000077467,0.0000077327,0.0000077465,0,0,0.000007762819999999993,0,0,0.000007762819999999993,0,0,0.000007762819999999993,0,0,0.000007762819999999993
1725005040,0.0000077465,0.0000077514,0.0000077269,0.0000077269,0,0,0.000007762421999999992,0,1,0.000007762421999999992,0,1,0.000007762421999999992,0,1,0.000007762421999999992
1725005100,0.0000077269,0.0000077459,0.0000077269,0.0000077444,0,0,0.000007762539999999992,0,0,0.000007762539999999992,0,0,0.000007762539999999992,0,0,0.000007762539999999992
1725005160,0.0000077444,0.0000077545,0.000007743,0.0000077492,0,0,0.000007762821999999991,0,0,0.000007762821999999991,0,0,0.000007762821999999991,0,0,0.000007762821999999991
1725005220,0.0000077492,0.0000077508,0.0000077419,0.0000077469,0,0,0.000007762039999999992,0,0,0.000007762039999999992,0,0,0.000007762039999999992,0,0,0.000007762039999999992
1725005280,0.0000077469,0.0000077505,0.0000077421,0.0000077421,0,0,0.000007761385999999991,0,0,0.000007761385999999991,0,0,0.000007761385999999991,0,0,0.000007761385999999991
1725005340,0.0000077421,0.0000077468,0.0000077385,0.0000077468,0,0,0.000007760849999999992,0,0,0.000007760849999999992,0,0,0.000007760849999999992,0,0,0.000007760849999999992
1725005400,0.0000077468,0.0000077487,0.00000774,0.0000077483,0,0,0.000007760009999999992,0,0,0.000007760009999999992,0,0,0.000007760009999999992,0,0,0.000007760009999999992
1725005460,0.0000077483,0.000007752,0.0000077478,0.0000077519,0,0,0.000007759435999999992,0,0,0.000007759435999999992,0,0,0.000007759435999999992,0,0,0.000007759435999999992
